     JOBID  PARTITION                                                                         NAME     USER   STATE           TIME
    253623   scopion4 spin15_L512_Jdis040_Dim028_P10_B40_BC=OBC_Ncore=1_seed1=551_seed2=575_random  aronton PENDING           0:00
    253624   scopion4 spin15_L512_Jdis040_Dim028_P10_B40_BC=OBC_Ncore=1_seed1=576_seed2=600_random  aronton PENDING           0:00
    253625   scopion4 spin15_L512_Jdis040_Dim028_P10_B40_BC=OBC_Ncore=1_seed1=601_seed2=625_random  aronton PENDING           0:00
    253626   scopion4 spin15_L512_Jdis040_Dim028_P10_B40_BC=OBC_Ncore=1_seed1=626_seed2=650_random  aronton PENDING           0:00
    253627   scopion4 spin15_L512_Jdis040_Dim028_P10_B40_BC=OBC_Ncore=1_seed1=651_seed2=675_random  aronton PENDING           0:00
    253628   scopion4 spin15_L512_Jdis040_Dim028_P10_B40_BC=OBC_Ncore=1_seed1=676_seed2=700_random  aronton PENDING           0:00
    253629   scopion4 spin15_L512_Jdis040_Dim028_P10_B40_BC=OBC_Ncore=1_seed1=701_seed2=725_random  aronton PENDING           0:00
    253630   scopion4 spin15_L512_Jdis040_Dim028_P10_B40_BC=OBC_Ncore=1_seed1=726_seed2=750_random  aronton PENDING           0:00
    253631   scopion4 spin15_L512_Jdis040_Dim028_P10_B40_BC=OBC_Ncore=1_seed1=751_seed2=775_random  aronton PENDING           0:00
    253632   scopion4 spin15_L512_Jdis040_Dim028_P10_B40_BC=OBC_Ncore=1_seed1=776_seed2=800_random  aronton PENDING           0:00
    253633   scopion4 spin15_L512_Jdis040_Dim028_P10_B40_BC=OBC_Ncore=1_seed1=801_seed2=825_random  aronton PENDING           0:00
    253634   scopion4 spin15_L512_Jdis040_Dim028_P10_B40_BC=OBC_Ncore=1_seed1=826_seed2=850_random  aronton PENDING           0:00
    253635   scopion4 spin15_L512_Jdis040_Dim028_P10_B40_BC=OBC_Ncore=1_seed1=851_seed2=875_random  aronton PENDING           0:00
    253636   scopion4 spin15_L512_Jdis040_Dim028_P10_B40_BC=OBC_Ncore=1_seed1=876_seed2=900_random  aronton PENDING           0:00
    253637   scopion4 spin15_L512_Jdis040_Dim028_P10_B40_BC=OBC_Ncore=1_seed1=901_seed2=925_random  aronton PENDING           0:00
    253638   scopion4 spin15_L512_Jdis040_Dim028_P10_B40_BC=OBC_Ncore=1_seed1=926_seed2=950_random  aronton PENDING           0:00
    253639   scopion4 spin15_L512_Jdis040_Dim028_P10_B40_BC=OBC_Ncore=1_seed1=951_seed2=975_random  aronton PENDING           0:00
    253640   scopion4 spin15_L512_Jdis040_Dim028_P10_B40_BC=OBC_Ncore=1_seed1=976_seed2=1000_rando  aronton PENDING           0:00
    253641   scopion4    spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=1_seed2=25_random  aronton PENDING           0:00
    253642   scopion4   spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=26_seed2=50_random  aronton PENDING           0:00
    253643   scopion4   spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=51_seed2=75_random  aronton PENDING           0:00
    253644   scopion4  spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=76_seed2=100_random  aronton PENDING           0:00
    253645   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=101_seed2=125_random  aronton PENDING           0:00
    253646   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=126_seed2=150_random  aronton PENDING           0:00
    253647   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=151_seed2=175_random  aronton PENDING           0:00
    253648   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=176_seed2=200_random  aronton PENDING           0:00
    253649   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=201_seed2=225_random  aronton PENDING           0:00
    253650   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=226_seed2=250_random  aronton PENDING           0:00
    253651   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=251_seed2=275_random  aronton PENDING           0:00
    253652   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=276_seed2=300_random  aronton PENDING           0:00
    253653   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=301_seed2=325_random  aronton PENDING           0:00
    253654   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=326_seed2=350_random  aronton PENDING           0:00
    253655   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=351_seed2=375_random  aronton PENDING           0:00
    253656   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=376_seed2=400_random  aronton PENDING           0:00
    253657   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=401_seed2=425_random  aronton PENDING           0:00
    253658   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=426_seed2=450_random  aronton PENDING           0:00
    253659   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=451_seed2=475_random  aronton PENDING           0:00
    253660   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=476_seed2=500_random  aronton PENDING           0:00
    253661   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=501_seed2=525_random  aronton PENDING           0:00
    253662   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=526_seed2=550_random  aronton PENDING           0:00
    253663   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=551_seed2=575_random  aronton PENDING           0:00
    253664   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=576_seed2=600_random  aronton PENDING           0:00
    253665   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=601_seed2=625_random  aronton PENDING           0:00
    253666   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=626_seed2=650_random  aronton PENDING           0:00
    253667   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=651_seed2=675_random  aronton PENDING           0:00
    253668   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=676_seed2=700_random  aronton PENDING           0:00
    253669   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=701_seed2=725_random  aronton PENDING           0:00
    253670   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=726_seed2=750_random  aronton PENDING           0:00
    253671   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=751_seed2=775_random  aronton PENDING           0:00
    253672   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=776_seed2=800_random  aronton PENDING           0:00
    253673   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=801_seed2=825_random  aronton PENDING           0:00
    253674   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=826_seed2=850_random  aronton PENDING           0:00
    253675   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=851_seed2=875_random  aronton PENDING           0:00
    253676   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=876_seed2=900_random  aronton PENDING           0:00
    253677   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=901_seed2=925_random  aronton PENDING           0:00
    253678   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=926_seed2=950_random  aronton PENDING           0:00
    253679   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=951_seed2=975_random  aronton PENDING           0:00
    253680   scopion4 spin15_L512_Jdis040_Dim029_P10_B40_BC=OBC_Ncore=1_seed1=976_seed2=1000_rando  aronton PENDING           0:00
    253681   scopion4    spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=1_seed2=25_random  aronton PENDING           0:00
    253682   scopion4   spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=26_seed2=50_random  aronton PENDING           0:00
    253683   scopion4   spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=51_seed2=75_random  aronton PENDING           0:00
    253684   scopion4  spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=76_seed2=100_random  aronton PENDING           0:00
    253685   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=101_seed2=125_random  aronton PENDING           0:00
    253686   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=126_seed2=150_random  aronton PENDING           0:00
    253687   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=151_seed2=175_random  aronton PENDING           0:00
    253688   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=176_seed2=200_random  aronton PENDING           0:00
    253689   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=201_seed2=225_random  aronton PENDING           0:00
    253690   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=226_seed2=250_random  aronton PENDING           0:00
    253691   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=251_seed2=275_random  aronton PENDING           0:00
    253692   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=276_seed2=300_random  aronton PENDING           0:00
    253693   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=301_seed2=325_random  aronton PENDING           0:00
    253694   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=326_seed2=350_random  aronton PENDING           0:00
    253695   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=351_seed2=375_random  aronton PENDING           0:00
    253696   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=376_seed2=400_random  aronton PENDING           0:00
    253697   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=401_seed2=425_random  aronton PENDING           0:00
    253698   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=426_seed2=450_random  aronton PENDING           0:00
    253699   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=451_seed2=475_random  aronton PENDING           0:00
    253700   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=476_seed2=500_random  aronton PENDING           0:00
    253701   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=501_seed2=525_random  aronton PENDING           0:00
    253702   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=526_seed2=550_random  aronton PENDING           0:00
    253703   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=551_seed2=575_random  aronton PENDING           0:00
    253704   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=576_seed2=600_random  aronton PENDING           0:00
    253705   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=601_seed2=625_random  aronton PENDING           0:00
    253706   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=626_seed2=650_random  aronton PENDING           0:00
    253707   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=651_seed2=675_random  aronton PENDING           0:00
    253708   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=676_seed2=700_random  aronton PENDING           0:00
    253709   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=701_seed2=725_random  aronton PENDING           0:00
    253710   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=726_seed2=750_random  aronton PENDING           0:00
    253711   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=751_seed2=775_random  aronton PENDING           0:00
    253712   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=776_seed2=800_random  aronton PENDING           0:00
    253713   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=801_seed2=825_random  aronton PENDING           0:00
    253714   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=826_seed2=850_random  aronton PENDING           0:00
    253715   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=851_seed2=875_random  aronton PENDING           0:00
    253716   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=876_seed2=900_random  aronton PENDING           0:00
    253717   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=901_seed2=925_random  aronton PENDING           0:00
    253718   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=926_seed2=950_random  aronton PENDING           0:00
    253719   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=951_seed2=975_random  aronton PENDING           0:00
    253720   scopion4 spin15_L512_Jdis040_Dim030_P10_B40_BC=OBC_Ncore=1_seed1=976_seed2=1000_rando  aronton PENDING           0:00
    253721   scopion4    spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=1_seed2=25_random  aronton PENDING           0:00
    253722   scopion4   spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=26_seed2=50_random  aronton PENDING           0:00
    253723   scopion4   spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=51_seed2=75_random  aronton PENDING           0:00
    253724   scopion4  spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=76_seed2=100_random  aronton PENDING           0:00
    253725   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=101_seed2=125_random  aronton PENDING           0:00
    253726   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=126_seed2=150_random  aronton PENDING           0:00
    253727   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=151_seed2=175_random  aronton PENDING           0:00
    253728   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=176_seed2=200_random  aronton PENDING           0:00
    253729   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=201_seed2=225_random  aronton PENDING           0:00
    253730   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=226_seed2=250_random  aronton PENDING           0:00
    253731   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=251_seed2=275_random  aronton PENDING           0:00
    253732   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=276_seed2=300_random  aronton PENDING           0:00
    253733   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=301_seed2=325_random  aronton PENDING           0:00
    253734   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=326_seed2=350_random  aronton PENDING           0:00
    253735   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=351_seed2=375_random  aronton PENDING           0:00
    253736   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=376_seed2=400_random  aronton PENDING           0:00
    253737   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=401_seed2=425_random  aronton PENDING           0:00
    253738   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=426_seed2=450_random  aronton PENDING           0:00
    253739   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=451_seed2=475_random  aronton PENDING           0:00
    253740   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=476_seed2=500_random  aronton PENDING           0:00
    253741   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=501_seed2=525_random  aronton PENDING           0:00
    253742   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=526_seed2=550_random  aronton PENDING           0:00
    253743   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=551_seed2=575_random  aronton PENDING           0:00
    253744   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=576_seed2=600_random  aronton PENDING           0:00
    253745   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=601_seed2=625_random  aronton PENDING           0:00
    253746   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=626_seed2=650_random  aronton PENDING           0:00
    253747   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=651_seed2=675_random  aronton PENDING           0:00
    253748   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=676_seed2=700_random  aronton PENDING           0:00
    253749   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=701_seed2=725_random  aronton PENDING           0:00
    253750   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=726_seed2=750_random  aronton PENDING           0:00
    253751   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=751_seed2=775_random  aronton PENDING           0:00
    253752   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=776_seed2=800_random  aronton PENDING           0:00
    253753   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=801_seed2=825_random  aronton PENDING           0:00
    253754   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=826_seed2=850_random  aronton PENDING           0:00
    253755   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=851_seed2=875_random  aronton PENDING           0:00
    253756   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=876_seed2=900_random  aronton PENDING           0:00
    253757   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=901_seed2=925_random  aronton PENDING           0:00
    253758   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=926_seed2=950_random  aronton PENDING           0:00
    253759   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=951_seed2=975_random  aronton PENDING           0:00
    253760   scopion4 spin15_L512_Jdis040_Dim031_P10_B40_BC=OBC_Ncore=1_seed1=976_seed2=1000_rando  aronton PENDING           0:00
    253761   scopion4    spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=1_seed2=25_random  aronton PENDING           0:00
    253762   scopion4   spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=26_seed2=50_random  aronton PENDING           0:00
    253763   scopion4   spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=51_seed2=75_random  aronton PENDING           0:00
    253764   scopion4  spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=76_seed2=100_random  aronton PENDING           0:00
    253765   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=101_seed2=125_random  aronton PENDING           0:00
    253766   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=126_seed2=150_random  aronton PENDING           0:00
    253767   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=151_seed2=175_random  aronton PENDING           0:00
    253768   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=176_seed2=200_random  aronton PENDING           0:00
    253769   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=201_seed2=225_random  aronton PENDING           0:00
    253770   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=226_seed2=250_random  aronton PENDING           0:00
    253771   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=251_seed2=275_random  aronton PENDING           0:00
    253772   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=276_seed2=300_random  aronton PENDING           0:00
    253773   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=301_seed2=325_random  aronton PENDING           0:00
    253774   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=326_seed2=350_random  aronton PENDING           0:00
    253775   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=351_seed2=375_random  aronton PENDING           0:00
    253776   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=376_seed2=400_random  aronton PENDING           0:00
    253777   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=401_seed2=425_random  aronton PENDING           0:00
    253778   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=426_seed2=450_random  aronton PENDING           0:00
    253779   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=451_seed2=475_random  aronton PENDING           0:00
    253780   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=476_seed2=500_random  aronton PENDING           0:00
    253781   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=501_seed2=525_random  aronton PENDING           0:00
    253782   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=526_seed2=550_random  aronton PENDING           0:00
    253783   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=551_seed2=575_random  aronton PENDING           0:00
    253784   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=576_seed2=600_random  aronton PENDING           0:00
    253785   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=601_seed2=625_random  aronton PENDING           0:00
    253786   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=626_seed2=650_random  aronton PENDING           0:00
    253787   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=651_seed2=675_random  aronton PENDING           0:00
    253788   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=676_seed2=700_random  aronton PENDING           0:00
    253789   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=701_seed2=725_random  aronton PENDING           0:00
    253790   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=726_seed2=750_random  aronton PENDING           0:00
    253791   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=751_seed2=775_random  aronton PENDING           0:00
    253792   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=776_seed2=800_random  aronton PENDING           0:00
    253793   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=801_seed2=825_random  aronton PENDING           0:00
    253794   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=826_seed2=850_random  aronton PENDING           0:00
    253795   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=851_seed2=875_random  aronton PENDING           0:00
    253796   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=876_seed2=900_random  aronton PENDING           0:00
    253797   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=901_seed2=925_random  aronton PENDING           0:00
    253798   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=926_seed2=950_random  aronton PENDING           0:00
    253799   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=951_seed2=975_random  aronton PENDING           0:00
    253800   scopion4 spin15_L512_Jdis040_Dim032_P10_B40_BC=OBC_Ncore=1_seed1=976_seed2=1000_rando  aronton PENDING           0:00
    253801   scopion4    spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=1_seed2=25_random  aronton PENDING           0:00
    253802   scopion4   spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=26_seed2=50_random  aronton PENDING           0:00
    253803   scopion4   spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=51_seed2=75_random  aronton PENDING           0:00
    253804   scopion4  spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=76_seed2=100_random  aronton PENDING           0:00
    253805   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=101_seed2=125_random  aronton PENDING           0:00
    253806   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=126_seed2=150_random  aronton PENDING           0:00
    253807   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=151_seed2=175_random  aronton PENDING           0:00
    253808   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=176_seed2=200_random  aronton PENDING           0:00
    253809   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=201_seed2=225_random  aronton PENDING           0:00
    253810   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=226_seed2=250_random  aronton PENDING           0:00
    253811   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=251_seed2=275_random  aronton PENDING           0:00
    253812   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=276_seed2=300_random  aronton PENDING           0:00
    253813   scopion4 spin15_L512_Jdis040_Dim033_P10_B40_BC=OBC_Ncore=1_seed1=301_seed2=325_random  aronton PENDING           0:00
